price,city,layout,area,condition,ownership,outdoor,lat,lon,url
12900000,Mladá Boleslav,3+kk,95,Novostavba,Osobní,1,50.418583,14.906641,https://www.sreality.cz/detail/prodej/byt/3+kk/mlada-boleslav-mlada-boleslav-ii-havlickova/87249740
9890000,Karlovy Vary,3+kk,69,Velmi dobrý,Osobní,0,50.411297,12.922365,https://www.sreality.cz/detail/prodej/byt/3+kk/bozi-dar-bozi-dar-/2490552908
7750000,Kolín,4+kk,80,Novostavba,Osobní,1,50.093761,14.804296,https://www.sreality.cz/detail/prodej/byt/4+kk/brezany-ii-brezany-ii-/3472438092
1550000,Most,2+1,57,Dobrý,Osobní,1,50.513466,13.644339,https://www.sreality.cz/detail/prodej/byt/2+1/most-most-tr--budovatelu/3156431692
6500000,Pardubice,3+1,89,Velmi dobrý,Osobní,1,50.042847,15.753119,https://www.sreality.cz/detail/prodej/byt/3+1/pardubice-polabiny-brozikova/3038991180
8070000,Nymburk,3+kk,76,Ve výstavbě,Osobní,0,50.228607,14.877107,https://www.sreality.cz/detail/prodej/byt/3+kk/milovice-mlada-/859927372
6010000,Nymburk,2+kk,58,Ve výstavbě,Osobní,1,50.228607,14.877107,https://www.sreality.cz/detail/prodej/byt/2+kk/milovice-mlada-/3275846476
3795000,Teplice,3+1,75,Dobrý,Osobní,1,50.635162,13.80673,https://www.sreality.cz/detail/prodej/byt/3+1/teplice-retenice-jaselska/4045624140
6510000,Nymburk,3+kk,63,Ve výstavbě,Osobní,1,50.228607,14.877107,https://www.sreality.cz/detail/prodej/byt/3+kk/milovice-mlada-/2957079372
3995000,České Budějovice,3+1,67,V rekonstrukci,Osobní,0,48.985252,14.435687,https://www.sreality.cz/detail/prodej/byt/3+1/ceske-budejovice-ceske-budejovice-2-v--volfa/2971882316
5950000,Uherské Hradiště,3+1,77,Velmi dobrý,Osobní,1,49.068787,17.45414,https://www.sreality.cz/detail/prodej/byt/3+1/uherske-hradiste-uherske-hradiste-revolucni/1857573708
4390000,Přerov,3+1,76,Velmi dobrý,Osobní,0,49.453915,17.440197,https://www.sreality.cz/detail/prodej/byt/3+1/prerov-prerov-i-mesto-fugnerova/3570737996
7370000,Frýdek-Místek,4+1,88,Velmi dobrý,Osobní,1,49.672134,18.341433,https://www.sreality.cz/detail/prodej/byt/4+1/frydek-mistek-mistek-komenskeho/307450700
5500000,Praha 8,1+kk,29,Po rekonstrukci,Osobní,0,50.135662,14.47726,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kobylisy-javorova/1280492364
5900000,Praha 8,1+kk,28,Po rekonstrukci,Osobní,1,50.126923,14.46459,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-kobylisy-kyselova/3562230604
3760000,Brno,1+kk,24,Dobrý,Osobní,0,49.199635,16.620407,https://www.sreality.cz/detail/prodej/byt/1+kk/brno-zabrdovice-bratislavska/2806461260
5255000,Olomouc,2+1,55,Po rekonstrukci,Osobní,1,49.586067,17.24028,https://www.sreality.cz/detail/prodej/byt/2+1/olomouc-nova-ulice-albertova/5460812
4950000,Beroun,2+kk,43,Velmi dobrý,Osobní,0,49.960278,14.068543,https://www.sreality.cz/detail/prodej/byt/2+kk/beroun-beroun-mesto-tovarni/2169721676
2440000,Ostatní,2+kk,36,Velmi dobrý,Osobní,0,50.474049,15.387739,https://www.sreality.cz/detail/prodej/byt/2+kk/zeleznice-zeleznice-tyrsova/2580419404
12875000,Praha 9,3+kk,101,Rezervováno,Osobní,1,50.086601,14.5636,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hostavice-u-hostavickeho-potoka/4005061452
4390000,Ostrava,2+kk,45,Po rekonstrukci,Osobní,1,49.847115,18.16576,https://www.sreality.cz/detail/prodej/byt/2+kk/ostrava-poruba-prubezna/341005132
4099000,Litoměřice,3+kk,45,Po rekonstrukci,Osobní,1,50.53828,14.009074,https://www.sreality.cz/detail/prodej/byt/3+kk/velemin-oparno-/3678622540
5690000,Praha 4,1+kk,43,Velmi dobrý,Osobní,0,50.046165,14.443789,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-krc-za-zelenou-liskou/2671989580
2050000,Ostatní,1+1,35,Dobrý,Osobní,0,50.085167,17.701265,https://www.sreality.cz/detail/prodej/byt/1+1/krnov-pod-cvilinem-svatovaclavska/3712176972
16564000,Brno,4+kk,292,Novostavba,Osobní,1,49.237411,16.527327,https://www.sreality.cz/detail/prodej/byt/4+kk/brno-kninicky-ondrova/4276359756
11490000,Ostatní,4+kk,97,Novostavba,Osobní,1,49.170582,16.719418,https://www.sreality.cz/detail/prodej/byt/4+kk/slapanice-slapanice-tesnohlidkova/3017687628
4950000,Zlín,1+kk,31,Novostavba,Osobní,1,49.230293,17.685148,https://www.sreality.cz/detail/prodej/byt/1+kk/zlin-zlin-zalesna-ii/2061132620
6990000,Hradec Králové,4+1,95,Velmi dobrý,Osobní,1,50.224716,15.878637,https://www.sreality.cz/detail/prodej/byt/4+1/hradec-kralove-slezske-predmesti-kladska/1615024972
5490000,Ostatní,4+1,142,Velmi dobrý,Osobní,0,50.511177,14.151709,https://www.sreality.cz/detail/prodej/byt/4+1/terezin-terezin-fucikova/1212371788
4490000,Vyškov,2+1,58,Po rekonstrukci,Osobní,1,49.279251,16.984495,https://www.sreality.cz/detail/prodej/byt/2+1/vyskov-dedice-puskinova/3299218252
4500000,Ostatní,3+kk,80,Velmi dobrý,Osobní,1,48.920628,17.079987,https://www.sreality.cz/detail/prodej/byt/3+kk/dubnany-dubnany-nadrazni/1497584460
6758000,Ostatní,3+1,91,Novostavba,Osobní,1,49.46505,18.091764,https://www.sreality.cz/detail/prodej/byt/3+1/zubri-zubri-hlavni/2671010636
4180000,Ostatní,2+kk,53,Novostavba,Osobní,1,49.46505,18.091764,https://www.sreality.cz/detail/prodej/byt/2+kk/zubri-zubri-hlavni/817496908
5950000,Plzeň,3+1,70,Rezervováno,Osobní,1,49.744045,13.413428,https://www.sreality.cz/detail/prodej/byt/3+1/plzen-lobzy-pod-vrchem/303100748
23990000,Praha 5,5+kk,169,Velmi dobrý,Osobní,1,50.036201,14.343525,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-stodulky-klausova/1270645580
3590000,Ostatní,2+kk,52,Po rekonstrukci,Osobní,1,50.112831,17.379763,https://www.sreality.cz/detail/prodej/byt/2+kk/vrbno-pod-pradedem-vrbno-pod-pradedem-zizkova/288695116
4200000,Uherské Hradiště,3+1,75,Velmi dobrý,Družstevní,1,48.974644,17.647577,https://www.sreality.cz/detail/prodej/byt/3+1/nivnice--/1064522572
4490000,Pardubice,2+1,55,Rezervováno,Osobní,0,50.050785,15.761244,https://www.sreality.cz/detail/prodej/byt/2+1/pardubice-polabiny-rosicka/2007847756
3590000,Ostatní,1+kk,37,Po rekonstrukci,Osobní,1,50.112831,17.379763,https://www.sreality.cz/detail/prodej/byt/1+kk/vrbno-pod-pradedem-vrbno-pod-pradedem-zizkova/641016652
2600000,Jeseník,1+kk,35,Po rekonstrukci,Osobní,1,50.239063,17.209852,https://www.sreality.cz/detail/prodej/byt/1+kk/jesenik-jesenik-zeyerova/1215083340
6200000,Kolín,3+kk,83,Novostavba,Osobní,1,49.954704,15.030581,https://www.sreality.cz/detail/prodej/byt/3+kk/zasmuky--/2306036556
1900000,Ostatní,2+kk,50,Dobrý,Osobní,1,50.305225,17.099897,https://www.sreality.cz/detail/prodej/byt/2+kk/zulova-zulova-na-rybnicku/3413078860
4099000,Karlovy Vary,2+1,63,Velmi dobrý,Osobní,0,50.232861,12.871954,https://www.sreality.cz/detail/prodej/byt/2+1/karlovy-vary-karlovy-vary-nabrezi-jana-palacha/2834981708
12249000,Praha,3+kk,80,Novostavba,Osobní,1,50.056122,14.467293,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-michle-krnkova/1926431564
3700000,Trutnov,2+kk,61,Velmi dobrý,Osobní,0,50.601398,15.696944,https://www.sreality.cz/detail/prodej/byt/2+kk/cerny-dul-fort-/3563279180
2990000,Ostatní,3+1,85,Velmi dobrý,Osobní,0,50.061893,12.984392,https://www.sreality.cz/detail/prodej/byt/3+1/touzim-touzim-sidliste/3339412300
8460000,Praha,3+1,64,Před rekonstrukcí,Osobní,1,50.0658,14.511209,https://www.sreality.cz/detail/prodej/byt/3+1/praha-strasnice-krenicka/2560381772
2200000,Ústí nad Labem,3+1,66,Dobrý,Družstevní,1,50.678711,14.108576,https://www.sreality.cz/detail/prodej/byt/3+1/usti-nad-labem-mojzir-peskova/2317902668
1699000,Ústí nad Labem,1+1,35,Před rekonstrukcí,Osobní,0,50.673306,14.104375,https://www.sreality.cz/detail/prodej/byt/1+1/usti-nad-labem-nestemice-sibirska/3959972684
4990000,Zlín,3+1,68,Dobrý,Osobní,1,49.234589,17.668259,https://www.sreality.cz/detail/prodej/byt/3+1/zlin-zlin-budovatelska/1941205836
5480000,Klatovy,3+kk,101,Dobrý,Osobní,0,49.392536,13.294931,https://www.sreality.cz/detail/prodej/byt/3+kk/klatovy-klatovy-iv-videnska/3673375564
1400000,Semily,3+kk,80,Před rekonstrukcí,Osobní,1,50.56765,15.499722,https://www.sreality.cz/detail/prodej/byt/3+kk/roztoky-u-jilemnice-roztoky-u-jilemnice-/2426475340
8500000,Praha 5,3+1,71,Před rekonstrukcí,Osobní,1,50.053528,14.340028,https://www.sreality.cz/detail/prodej/byt/3+1/praha-stodulky-behounkova/1503417164
2350000,Karviná,2+1,55,Po rekonstrukci,Družstevní,1,49.858002,18.562485,https://www.sreality.cz/detail/prodej/byt/2+1/karvina-mizerov-majakovskeho/1057301324
7790000,Semily,2+kk,80,Novostavba,Osobní,1,50.682121,15.527122,https://www.sreality.cz/detail/prodej/byt/2+kk/vitkovice-vitkovice-/1581015884
5500000,Semily,2+1,42,Novostavba,Osobní,0,50.682121,15.527122,https://www.sreality.cz/detail/prodej/byt/2+1/vitkovice-vitkovice-/1594647372
5190000,Zlín,2+1,56,Velmi dobrý,Osobní,0,49.226051,17.698565,https://www.sreality.cz/detail/prodej/byt/2+1/zlin-zlin-dukelska/3848491852
5490000,Beroun,2+1,64,Velmi dobrý,Osobní,0,49.853092,13.984344,https://www.sreality.cz/detail/prodej/byt/2+1/lochovice-lochovice-/962814796
6600000,Hradec Králové,3+kk,111,Dobrý,Osobní,0,50.217941,15.819144,https://www.sreality.cz/detail/prodej/byt/3+kk/hradec-kralove-prazske-predmesti-antonina-dvoraka/714093388
6849000,Plzeň,3+kk,76,Velmi dobrý,Osobní,1,49.698868,13.347209,https://www.sreality.cz/detail/prodej/byt/3+kk/plzen-litice-nad-prehradou/3315356492
4900000,Ostatní,3+kk,82,Dobrý,Osobní,0,50.202854,15.980517,https://www.sreality.cz/detail/prodej/byt/3+kk/trebechovice-pod-orebem-trebechovice-pod-orebem-hradecka/831279948
6500000,Praha,2+1,43,Velmi dobrý,Osobní,0,50.022465,14.578574,https://www.sreality.cz/detail/prodej/byt/2+1/praha-pitkovice-v-pitkovickach/3012318028
3900000,Brno,3+1,66,Velmi dobrý,Družstevní,0,49.066193,16.519148,https://www.sreality.cz/detail/prodej/byt/3+1/bratcice-bratcice-/1368150860
4245000,Jihlava,2+1,57,Velmi dobrý,Osobní,0,49.395317,15.580607,https://www.sreality.cz/detail/prodej/byt/2+1/jihlava-jihlava-mahlerova/1418482508
2950000,Ostatní,2+1,52,Dobrý,Osobní,1,49.601593,18.138109,https://www.sreality.cz/detail/prodej/byt/2+1/koprivnice-koprivnice-sadova/361517900
8490000,Ostatní,2+kk,79,Novostavba,Osobní,0,50.004314,14.66616,https://www.sreality.cz/detail/prodej/byt/2+kk/ricany-radosovice-ricanska/2053055308
6990000,Pardubice,3+kk,71,Velmi dobrý,Osobní,1,50.022835,15.831711,https://www.sreality.cz/detail/prodej/byt/3+kk/pardubice-cerna-za-bory-ke-kobelnici/1104634700
6180000,Litoměřice,3+1,90,Dobrý,Osobní,0,50.537483,14.135,https://www.sreality.cz/detail/prodej/byt/3+1/litomerice-predmesti-sladkova/1182098252
7990000,Ostatní,3+kk,92,Velmi dobrý,Osobní,1,50.197742,14.301287,https://www.sreality.cz/detail/prodej/byt/3+kk/holubice-kozinec-lipova/1169969996
4050000,Plzeň,1+1,36,Velmi dobrý,Osobní,0,49.724312,13.373894,https://www.sreality.cz/detail/prodej/byt/1+1/plzen-jizni-predmesti-skupova/2528924492
3670942,Jihlava,1+1,47,Dobrý,Osobní,0,49.399334,15.577091,https://www.sreality.cz/detail/prodej/byt/1+1/jihlava-jihlava-erbenova/2696696652
2990000,Ostatní,2+1,54,Velmi dobrý,Osobní,0,50.753853,14.55177,https://www.sreality.cz/detail/prodej/byt/2+1/novy-bor-novy-bor-machova/212620108
8790000,Praha 6,3+kk,70,Rezervováno,Osobní,1,50.068111,14.30264,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-repy-spanielova/2480427852
3800000,Ostatní,2+1,56,Velmi dobrý,Osobní,0,49.71405,13.195363,https://www.sreality.cz/detail/prodej/byt/2+1/nyrany-nyrany-slunecna/3369730892
7259000,Praha 5,1+kk,42,Dobrý,Osobní,0,50.052029,14.329468,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-stodulky-harmonicka/997548876
2900000,Ostatní,3+1,74,Dobrý,Družstevní,1,49.263203,15.235537,https://www.sreality.cz/detail/prodej/byt/3+1/pocatky-pocatky-sidliste/4102837068
12950000,Brno,4+1,116,Velmi dobrý,Osobní,0,49.202999,16.607002,https://www.sreality.cz/detail/prodej/byt/4+1/brno-veveri-lidicka/885363532
2925000,Ostatní,2+kk,36,Rezervováno,Osobní,0,50.811562,14.96135,https://www.sreality.cz/detail/prodej/byt/2+kk/chrastava-chrastava-novy-domov/3874448204
5590000,Jihlava,3+1,87,Dobrý,Osobní,1,49.416599,15.589119,https://www.sreality.cz/detail/prodej/byt/3+1/jihlava-jihlava-slavickova/2158777164
9290000,Praha 7,2+kk,52,Dobrý,Osobní,1,50.105934,14.448349,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-holesovice-u-mestanskeho-pivovaru/279728972
3390000,Šumperk,2+1,69,Před rekonstrukcí,Osobní,0,49.962585,16.967278,https://www.sreality.cz/detail/prodej/byt/2+1/sumperk-sumperk-balbinova/2879918924
3690000,Ostatní,3+1,84,Dobrý,Osobní,0,49.477638,15.00416,https://www.sreality.cz/detail/prodej/byt/3+1/pacov-pacov-na-blatech/953963340
3500000,Ostrava,3+1,66,Velmi dobrý,Družstevní,1,49.839462,18.270626,https://www.sreality.cz/detail/prodej/byt/3+1/ostrava-moravska-ostrava-gen--piky/3546374988
2600000,Chomutov,3+1,79,Velmi dobrý,Družstevní,0,50.485691,13.437945,https://www.sreality.cz/detail/prodej/byt/3+1/chomutov-chomutov-pisecna/2779534156
3780000,Plzeň,2+kk,47,Rezervováno,Osobní,0,49.760719,13.351913,https://www.sreality.cz/detail/prodej/byt/2+kk/plzen-severni-predmesti-bzenecka/4138488652
1570000,Most,2+kk,40,Dobrý,Družstevní,0,50.504768,13.656932,https://www.sreality.cz/detail/prodej/byt/2+kk/most-most-jana-kubelika/3369882444
4100000,Ústí nad Labem,3+1,84,Dobrý,Osobní,0,50.677982,14.042707,https://www.sreality.cz/detail/prodej/byt/3+1/usti-nad-labem-severni-terasa-jizerska/3586224972
3480000,Ostatní,3+1,79,Před rekonstrukcí,Družstevní,1,49.782356,18.447071,https://www.sreality.cz/detail/prodej/byt/3+1/havirov-mesto-moskevska/4224471884
4090000,Plzeň,2+kk,60,Dobrý,Osobní,0,49.739632,13.393602,https://www.sreality.cz/detail/prodej/byt/2+kk/plzen-vychodni-predmesti-bozkovska/1607955276
12000000,Praha 1,1+kk,33,Dobrý,Osobní,0,50.083256,14.415819,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-stare-mesto-konviktska/801903436
9918000,Brno,3+kk,68,Rezervováno,Osobní,1,49.190975,16.604013,https://www.sreality.cz/detail/prodej/byt/3+kk/brno-stare-brno-kopecna/936137548
7700000,Praha 10,2+kk,66,Velmi dobrý,Osobní,1,50.029873,14.606594,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-uhrineves-karla-zicha/1037439820
4750000,Ostatní,3+kk,67,Velmi dobrý,Osobní,1,48.946892,16.31213,https://www.sreality.cz/detail/prodej/byt/3+kk/miroslav-miroslav-nam--svobody/219218764
6890000,Praha 5,1+1,45,Dobrý,Osobní,0,50.064976,14.392909,https://www.sreality.cz/detail/prodej/byt/1+1/praha-smichov-na-vaclavce/634147660
7600000,Ostatní,3+kk,73,Novostavba,Osobní,1,49.989197,14.605748,https://www.sreality.cz/detail/prodej/byt/3+kk/nupaky-nupaky-u-skolky/2568614732
6480000,Jablonec nad Nisou,3+kk,64,Novostavba,Osobní,1,50.713734,15.31539,https://www.sreality.cz/detail/prodej/byt/3+kk/velke-hamry-velke-hamry-/2029802316
7499000,Ostatní,3+1,71,Velmi dobrý,Osobní,0,50.234509,14.41479,https://www.sreality.cz/detail/prodej/byt/3+1/odolena-voda-odolena-voda-pod-tvrzi/922506060
12690000,Praha 4,3+kk,69,Novostavba,Osobní,1,50.044304,14.500938,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-chodov-mechnovska/2689008460
3900000,Brno,2+kk,46,Ve výstavbě,Osobní,1,49.159115,16.262537,https://www.sreality.cz/detail/prodej/byt/2+kk/ketkovice-ketkovice-/741839692
12990000,Praha 5,3+1,87,Po rekonstrukci,Družstevní,0,50.065338,14.383711,https://www.sreality.cz/detail/prodej/byt/3+1/praha-kosire-namesti-josefa-machka/4289721164
5890000,Praha,2+kk,37,Velmi dobrý,Osobní,0,50.063831,14.303275,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-repy-vondrousova/3908850508
5850000,Mělník,2+1,52,Po rekonstrukci,Družstevní,1,50.350498,14.474108,https://www.sreality.cz/detail/prodej/byt/2+1/melnik--/2648462156
9000000,Praha 4,3+1,77,Před rekonstrukcí,Osobní,0,50.045464,14.442646,https://www.sreality.cz/detail/prodej/byt/3+1/praha-krc-za-zelenou-liskou/905728844
4190000,Ostatní,4+1,86,Velmi dobrý,Osobní,1,50.08992,17.696894,https://www.sreality.cz/detail/prodej/byt/4+1/krnov-pod-bezrucovym-vrchem-mikulasska/3338425164
1590000,Teplice,2+kk,43,Dobrý,Družstevní,0,50.66024,13.843369,https://www.sreality.cz/detail/prodej/byt/2+kk/teplice-trnovany-/4194063180
9350000,Praha 4,4+kk,72,Velmi dobrý,Osobní,1,50.012897,14.425594,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-modrany-daskova/841704268
3485000,Prachatice,2+1,62,Velmi dobrý,Družstevní,1,49.021034,13.994773,https://www.sreality.cz/detail/prodej/byt/2+1/prachatice-prachatice-ii-pivovarska/1793872716
5700000,Ostatní,3+1,65,Dobrý,Osobní,1,50.147675,13.904328,https://www.sreality.cz/detail/prodej/byt/3+1/nove-straseci-nove-straseci-topinkova/2079085388
5144832,Plzeň,2+kk,50,Novostavba,Osobní,1,49.711594,13.325402,https://www.sreality.cz/detail/prodej/byt/2+kk/plzen-valcha-k-zelene-louce/49042252
4690000,Ostatní,3+1,67,Velmi dobrý,Osobní,1,49.201435,17.542204,https://www.sreality.cz/detail/prodej/byt/3+1/otrokovice-kvitkovice-snp/728720204
3550000,Ostatní,3+1,183,Dobrý,Osobní,0,50.766182,14.549885,https://www.sreality.cz/detail/prodej/byt/3+1/novy-bor--gen--svobody/2281460556
5470000,Náchod,4+1,88,Velmi dobrý,Osobní,0,50.423531,16.166945,https://www.sreality.cz/detail/prodej/byt/4+1/nachod-nachod-kostelecka/4075574092
3500000,Ostatní,3+1,74,Velmi dobrý,Osobní,1,49.52787,17.579205,https://www.sreality.cz/detail/prodej/byt/3+1/lipnik-nad-becvou-lipnik-nad-becvou-i-mesto-svat--cecha/1613718348
7999000,Zlín,3+kk,91,Po rekonstrukci,Osobní,0,49.221386,17.65119,https://www.sreality.cz/detail/prodej/byt/3+kk/zlin-zlin-trida-tomase-bati/1996129100
7298280,Jablonec nad Nisou,1+kk,28,Velmi dobrý,Osobní,1,50.770489,15.432582,https://www.sreality.cz/detail/prodej/byt/1+kk/harrachov-harrachov-/3374604876
4393200,Nymburk,2+kk,52,Novostavba,Osobní,0,50.294296,15.076509,https://www.sreality.cz/detail/prodej/byt/2+kk/mcely-mcely-/334254924
10600000,Praha 5,2+kk,59,Po rekonstrukci,Osobní,0,50.069855,14.37254,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-kosire-plzenska/1707127628
3600000,Kolín,1+1,36,Dobrý,Osobní,0,50.024761,15.189931,https://www.sreality.cz/detail/prodej/byt/1+1/kolin-kolin-ii-tyrsova/3555480396
4990000,Hodonín,3+1,74,Velmi dobrý,Osobní,0,48.857693,17.122242,https://www.sreality.cz/detail/prodej/byt/3+1/hodonin-hodonin-brnenska/310997836
11735100,Praha 5,2+kk,73,Velmi dobrý,Osobní,1,50.071453,14.408455,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-smichov-svornosti/264692556
6920600,Mladá Boleslav,2+kk,51,Rezervováno,Osobní,1,50.415119,14.90372,https://www.sreality.cz/detail/prodej/byt/2+kk/mlada-boleslav--na-karmeli/2778973004
6944840,Plzeň,3+kk,70,Novostavba,Osobní,1,49.714241,13.331089,https://www.sreality.cz/detail/prodej/byt/3+kk/plzen-valcha-/384586572
4704000,Nymburk,2+kk,56,Novostavba,Osobní,0,50.294296,15.076509,https://www.sreality.cz/detail/prodej/byt/2+kk/mcely-mcely-/367809356
7198800,Nymburk,3+kk,86,Novostavba,Osobní,0,50.294296,15.076509,https://www.sreality.cz/detail/prodej/byt/3+kk/mcely-mcely-/3457962828
8900000,České Budějovice,4+kk,101,Novostavba,Osobní,1,48.943668,14.452767,https://www.sreality.cz/detail/prodej/byt/4+kk/plana--/1560417100
14290000,Praha 4,3+1,94,Po rekonstrukci,Osobní,1,50.023071,14.488268,https://www.sreality.cz/detail/prodej/byt/3+1/praha-kunratice-hornomlynska/1154769740
5499000,Ostatní,3+1,81,Velmi dobrý,Osobní,0,49.734898,13.282182,https://www.sreality.cz/detail/prodej/byt/3+1/vejprnice-vejprnice-krimicka/716571468
2490000,Ostatní,2+1,54,Velmi dobrý,Osobní,0,50.514969,16.010105,https://www.sreality.cz/detail/prodej/byt/2+1/upice-upice-sladkova/482669388
1600000,Karlovy Vary,3+kk,88,Dobrý,Osobní,0,50.328083,12.8635,https://www.sreality.cz/detail/prodej/byt/3+kk/merklin--/2468107084
17990000,Praha 10,3+kk,118,Velmi dobrý,Osobní,1,50.069668,14.485696,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-strasnice-u-hranic/2971423564
4590000,Písek,3+1,74,Po rekonstrukci,Osobní,1,49.316746,14.141368,https://www.sreality.cz/detail/prodej/byt/3+1/pisek-prazske-predmesti-na-peniku/3525071692
9874000,Jablonec nad Nisou,3+kk,86,Novostavba,Osobní,1,50.709717,15.193458,https://www.sreality.cz/detail/prodej/byt/3+kk/jablonec-nad-nisou-kokonin-krkonosska/425059148
3490000,Šumperk,2+kk,50,Velmi dobrý,Osobní,0,49.969757,16.980463,https://www.sreality.cz/detail/prodej/byt/2+kk/sumperk-sumperk-vrchlickeho/1258890060
4982498,Praha 5,4+kk,110,Ve výstavbě,Družstevní,1,50.028706,14.361368,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-hlubocepy-vitove/772551244
3200000,Teplice,2+kk,47,Dobrý,Osobní,1,50.643982,13.85538,https://www.sreality.cz/detail/prodej/byt/2+kk/teplice-trnovany-trnovanska/924603212
8990000,Praha 3,3+kk,52,Rezervováno,Osobní,1,50.091148,14.496924,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-zizkov-pod-lipami/409629516
3300000,Teplice,3+kk,76,Dobrý,Osobní,1,50.644451,13.85561,https://www.sreality.cz/detail/prodej/byt/3+kk/teplice-trnovany-trnovanska/876368716
15550000,Český Krumlov,2+kk,84,Velmi dobrý,Osobní,1,48.64016,14.224036,https://www.sreality.cz/detail/prodej/byt/2+kk/lipno-nad-vltavou-lipno-nad-vltavou-/2713682764
